"id","cuisine","set"
31197,"cajun_creole","train"
38618,"indian","train"
16665,"italian","train"
19023,"cajun_creole","train"
46843,"southern_us","train"
7437,"southern_us","train"
40556,"mexican","train"
43584,"moroccan","train"
14357,"chinese","train"
41211,"italian","train"
22878,"cajun_creole","train"
21942,"mexican","train"
12212,"chinese","train"
37075,"mexican","train"
13135,"italian","train"
98,"japanese","train"
26410,"mexican","train"
7749,"southern_us","train"
18795,"italian","train"
19765,"mexican","train"
15613,"french","train"
46310,"japanese","train"
5708,"southern_us","train"
44264,"chinese","train"
45203,"vietnamese","train"
9024,"southern_us","train"
21442,"vietnamese","train"
16363,"korean","train"
43271,"southern_us","train"
20192,"korean","train"
17368,"french","train"
37240,"italian","train"
40272,"french","train"
8507,"southern_us","train"
25845,"southern_us","train"
37059,"mexican","train"
44342,"mexican","train"
30864,"jamaican","train"
15658,"thai","train"
42873,"indian","train"
37119,"vietnamese","train"
33923,"greek","train"
11501,"cajun_creole","train"
25159,"southern_us","train"
9703,"greek","train"
7588,"mexican","train"
21707,"japanese","train"
33594,"moroccan","train"
33371,"indian","train"
40677,"irish","train"
37402,"russian","train"
16303,"italian","train"
4203,"italian","train"
354,"indian","train"
27717,"chinese","train"
24823,"italian","train"
43107,"indian","train"
12848,"chinese","train"
16057,"italian","train"
17314,"southern_us","train"
45422,"mexican","train"
44198,"korean","train"
21283,"southern_us","train"
9488,"indian","train"
23488,"moroccan","train"
39157,"italian","train"
4178,"italian","train"
21736,"greek","train"
11446,"irish","train"
39326,"mexican","train"
9411,"thai","train"
47390,"italian","train"
47261,"korean","train"
27621,"mexican","train"
26286,"indian","train"
14404,"southern_us","train"
35523,"mexican","train"
33380,"irish","train"
34529,"indian","train"
10808,"russian","train"
7262,"indian","train"
4706,"chinese","train"
7538,"southern_us","train"
20232,"indian","train"
45764,"italian","train"
6535,"italian","train"
32914,"italian","train"
9806,"mexican","train"
11378,"korean","train"
23075,"southern_us","train"
6320,"italian","train"
17788,"southern_us","train"
31114,"cajun_creole","train"
12940,"chinese","train"
19820,"thai","train"
47248,"italian","train"
17796,"russian","train"
39212,"vietnamese","train"
11099,"italian","train"
3351,"italian","train"
24728,"southern_us","train"
19303,"japanese","train"
13434,"italian","train"
41046,"thai","train"
49376,"indian","train"
33839,"mexican","train"
18265,"indian","train"
30617,"thai","train"
34274,"mexican","train"
38114,"thai","train"
23824,"japanese","train"
5548,"vietnamese","train"
12275,"indian","train"
49396,"mexican","train"
31450,"southern_us","train"
39774,"irish","train"
43363,"chinese","train"
36911,"chinese","train"
9388,"filipino","train"
15084,"indian","train"
33126,"italian","train"
47383,"italian","train"
30818,"filipino","train"
21334,"thai","train"
12994,"thai","train"
30340,"italian","train"
39757,"korean","train"
44641,"thai","train"
27729,"mexican","train"
5136,"chinese","train"
41065,"italian","train"
11237,"greek","train"
23887,"italian","train"
36931,"indian","train"
40960,"mexican","train"
29718,"british","train"
35634,"southern_us","train"
32835,"mexican","train"
43846,"chinese","train"
4161,"chinese","train"
23902,"japanese","train"
48327,"japanese","train"
36476,"italian","train"
22435,"italian","train"
17674,"korean","train"
29746,"italian","train"
31904,"italian","train"
48912,"cajun_creole","train"
9557,"mexican","train"
46169,"mexican","train"
43443,"japanese","train"
7657,"indian","train"
4131,"indian","train"
14875,"italian","train"
40105,"italian","train"
38626,"italian","train"
7175,"mexican","train"
6205,"southern_us","train"
49227,"jamaican","train"
44639,"chinese","train"
40787,"italian","train"
6437,"japanese","train"
40882,"irish","train"
47330,"brazilian","train"
33732,"spanish","train"
48913,"italian","train"
27753,"chinese","train"
30317,"southern_us","train"
26758,"indian","train"
30637,"french","train"
32323,"thai","train"
38371,"southern_us","train"
27380,"italian","train"
39067,"mexican","train"
17723,"italian","train"
3036,"russian","train"
29708,"southern_us","train"
36385,"southern_us","train"
38729,"mexican","train"
28939,"greek","train"
2327,"mexican","train"
44355,"mexican","train"
21121,"spanish","train"
43091,"southern_us","train"
39441,"jamaican","train"
529,"mexican","train"
35166,"mexican","train"
47173,"filipino","train"
7073,"chinese","train"
3581,"korean","train"
22830,"chinese","train"
36919,"southern_us","train"
31851,"greek","train"
28961,"filipino","train"
45174,"southern_us","train"
13257,"southern_us","train"
5214,"mexican","train"
8140,"mexican","train"
36645,"mexican","train"
45173,"indian","train"
9066,"vietnamese","train"
39491,"japanese","train"
32079,"italian","train"
2844,"greek","train"
44387,"mexican","train"
9718,"mexican","train"
496,"cajun_creole","train"
21499,"italian","train"
21503,"british","train"
15392,"southern_us","train"
44874,"french","train"
24511,"italian","train"
40669,"cajun_creole","train"
34550,"thai","train"
21392,"mexican","train"
30079,"indian","train"
27458,"indian","train"
28940,"italian","train"
45600,"jamaican","train"
21502,"spanish","train"
14806,"greek","train"
16800,"french","train"
30661,"southern_us","train"
23708,"chinese","train"
27617,"southern_us","train"
1374,"italian","train"
40654,"indian","train"
9548,"indian","train"
4908,"southern_us","train"
12523,"mexican","train"
2946,"southern_us","train"
32536,"mexican","train"
13838,"indian","train"
35920,"moroccan","train"
45103,"mexican","train"
40316,"mexican","train"
469,"spanish","train"
41982,"mexican","train"
29916,"spanish","train"
20619,"mexican","train"
6616,"mexican","train"
49605,"italian","train"
6161,"mexican","train"
1039,"chinese","train"
12753,"southern_us","train"
19576,"southern_us","train"
25530,"french","train"
45503,"chinese","train"
48477,"french","train"
22029,"mexican","train"
45975,"indian","train"
17966,"chinese","train"
46329,"french","train"
35237,"russian","train"
5068,"jamaican","train"
19766,"spanish","train"
19508,"irish","train"
31105,"french","train"
2652,"italian","train"
18162,"italian","train"
35062,"mexican","train"
36062,"mexican","train"
19184,"italian","train"
17116,"thai","train"
15573,"french","train"
41377,"italian","train"
29071,"russian","train"
3028,"thai","train"
39261,"southern_us","train"
41958,"mexican","train"
36719,"chinese","train"
23347,"southern_us","train"
47190,"chinese","train"
31367,"italian","train"
1915,"southern_us","train"
39893,"southern_us","train"
34804,"southern_us","train"
18831,"mexican","train"
42231,"french","train"
22514,"chinese","train"
22393,"spanish","train"
24305,"mexican","train"
2598,"french","train"
43105,"greek","train"
42210,"spanish","train"
28926,"indian","train"
16881,"british","train"
24273,"italian","train"
30541,"mexican","train"
7039,"italian","train"
3002,"chinese","train"
7327,"italian","train"
19529,"korean","train"
8190,"italian","train"
40759,"southern_us","train"
38302,"vietnamese","train"
14489,"french","train"
32733,"korean","train"
3126,"chinese","train"
28695,"italian","train"
6070,"korean","train"
29709,"japanese","train"
6371,"british","train"
18020,"mexican","train"
19397,"mexican","train"
26144,"indian","train"
40287,"mexican","train"
35677,"indian","train"
1562,"italian","train"
9540,"korean","train"
29687,"korean","train"
37889,"southern_us","train"
13855,"indian","train"
4691,"indian","train"
39879,"italian","train"
3695,"spanish","train"
9401,"italian","train"
27739,"mexican","train"
9192,"cajun_creole","train"
19725,"greek","train"
14648,"indian","train"
37623,"italian","train"
32608,"british","train"
35435,"mexican","train"
14381,"mexican","train"
34035,"mexican","train"
24186,"mexican","train"
14855,"southern_us","train"
19497,"italian","train"
18367,"irish","train"
29546,"mexican","train"
6236,"italian","train"
39693,"chinese","train"
42469,"french","train"
47593,"mexican","train"
31509,"chinese","train"
2324,"italian","train"
35071,"italian","train"
1895,"chinese","train"
33865,"indian","train"
3328,"southern_us","train"
24833,"italian","train"
37728,"mexican","train"
5768,"greek","train"
7448,"italian","train"
33186,"mexican","train"
12131,"moroccan","train"
35738,"irish","train"
47586,"mexican","train"
24377,"italian","train"
17400,"southern_us","train"
10223,"italian","train"
14955,"southern_us","train"
28732,"southern_us","train"
6295,"korean","train"
12721,"indian","train"
1292,"spanish","train"
13936,"italian","train"
37061,"indian","train"
20141,"irish","train"
32879,"italian","train"
27194,"mexican","train"
12795,"mexican","train"
39885,"italian","train"
12490,"southern_us","train"
48619,"mexican","train"
36717,"korean","train"
18017,"vietnamese","train"
25055,"chinese","train"
25440,"southern_us","train"
24706,"russian","train"
49027,"moroccan","train"
41287,"indian","train"
42601,"southern_us","train"
13468,"southern_us","train"
28697,"southern_us","train"
13317,"thai","train"
20041,"spanish","train"
28382,"japanese","train"
33162,"mexican","train"
39373,"japanese","train"
29645,"southern_us","train"
10867,"french","train"
49161,"mexican","train"
42743,"thai","train"
1957,"french","train"
32537,"thai","train"
15309,"chinese","train"
28286,"southern_us","train"
15039,"indian","train"
45772,"french","train"
22746,"mexican","train"
11089,"korean","train"
43920,"indian","train"
37175,"greek","train"
17921,"filipino","train"
24274,"indian","train"
19100,"japanese","train"
971,"italian","train"
40294,"italian","train"
16613,"mexican","train"
15314,"cajun_creole","train"
43343,"vietnamese","train"
8085,"italian","train"
29974,"southern_us","train"
44410,"italian","train"
29949,"cajun_creole","train"
27796,"mexican","train"
33030,"french","train"
38094,"chinese","train"
30345,"mexican","train"
14762,"greek","train"
3140,"italian","train"
36964,"british","train"
29238,"thai","train"
4447,"japanese","train"
32986,"italian","train"
24486,"greek","train"
39287,"greek","train"
33957,"indian","train"
220,"jamaican","train"
17366,"filipino","train"
11970,"chinese","train"
44582,"french","train"
44449,"mexican","train"
28379,"mexican","train"
12163,"mexican","train"
2267,"british","train"
17451,"jamaican","train"
20384,"mexican","train"
15961,"indian","train"
28098,"greek","train"
5729,"chinese","train"
15055,"indian","train"
4335,"greek","train"
43032,"japanese","train"
38176,"chinese","train"
7110,"italian","train"
1761,"italian","train"
27695,"mexican","train"
43857,"southern_us","train"
19677,"southern_us","train"
7531,"italian","train"
32694,"cajun_creole","train"
22139,"italian","train"
17327,"italian","train"
21216,"irish","train"
17276,"italian","train"
31264,"italian","train"
6182,"spanish","train"
23748,"italian","train"
26161,"italian","train"
8905,"mexican","train"
11096,"mexican","train"
33159,"indian","train"
21171,"mexican","train"
22769,"italian","train"
17599,"southern_us","train"
13500,"italian","train"
43588,"italian","train"
21285,"italian","train"
32301,"southern_us","train"
45090,"mexican","train"
30319,"italian","train"
6085,"southern_us","train"
11691,"italian","train"
19200,"indian","train"
16840,"chinese","train"
20787,"southern_us","train"
9644,"french","train"
27908,"french","train"
1585,"southern_us","train"
4845,"mexican","train"
17396,"mexican","train"
33618,"spanish","train"
6497,"thai","train"
23329,"french","train"
38951,"chinese","train"
19833,"japanese","train"
25130,"chinese","train"
46563,"cajun_creole","train"
6835,"southern_us","train"
19469,"indian","train"
37950,"italian","train"
11838,"indian","train"
29282,"japanese","train"
15937,"chinese","train"
15656,"italian","train"
26077,"indian","train"
14140,"indian","train"
2865,"italian","train"
45047,"spanish","train"
18073,"mexican","train"
28884,"cajun_creole","train"
16658,"italian","train"
32209,"italian","train"
12392,"mexican","train"
6736,"italian","train"
23594,"italian","train"
21122,"mexican","train"
17643,"italian","train"
2891,"southern_us","train"
38213,"indian","train"
33637,"spanish","train"
39012,"mexican","train"
18440,"mexican","train"
33587,"jamaican","train"
17455,"british","train"
6548,"southern_us","train"
32327,"italian","train"
15067,"mexican","train"
30716,"southern_us","train"
31993,"italian","train"
41468,"mexican","train"
10546,"irish","train"
31351,"jamaican","train"
3218,"italian","train"
12032,"italian","train"
2368,"southern_us","train"
44319,"italian","train"
7228,"southern_us","train"
17628,"japanese","train"
45834,"southern_us","train"
42320,"spanish","train"
540,"japanese","train"
6932,"british","train"
37342,"southern_us","train"
16025,"mexican","train"
5202,"french","train"
48152,"italian","train"
25810,"southern_us","train"
35723,"greek","train"
44368,"southern_us","train"
25263,"irish","train"
1743,"greek","train"
28156,"mexican","train"
37611,"chinese","train"
45861,"russian","train"
44607,"cajun_creole","train"
28725,"chinese","train"
36537,"irish","train"
10711,"mexican","train"
43646,"filipino","train"
18168,"italian","train"
9216,"italian","train"
16496,"italian","train"
29536,"italian","train"
1742,"chinese","train"
23932,"southern_us","train"
34552,"greek","train"
29864,"italian","train"
49378,"greek","train"
44292,"mexican","train"
26165,"greek","train"
23379,"japanese","train"
14754,"spanish","train"
28849,"thai","train"
